hotel_market,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,hotel_country
1112,2843,364,863,1793,hotel_market,1112,0.12803376714737952,0.0001288150641082572,5.121304113522253e-05,0.04413186714179007,-125.46689828410918,50
1113,3935,155,921,2442,hotel_market,1113,0.03939008894536213,0.0001374723917076534,7.088403688607129e-05,-0.044511811060227315,175.15397652199448,49
1114,599,60,212,363,hotel_market,1114,0.1001669449081803,3.164402501848265e-05,1.0790225691170698e-05,0.016265044902590856,-9.742761896651922,50
1115,8593,855,1395,5622,hotel_market,1115,0.09949959269172583,0.00020822365519237402,0.00015479200227751222,0.01559769268613638,-134.03097325196993,204
1116,9951,1519,1447,6831,hotel_market,1116,0.1526479750778816,0.0002159853971780396,0.00017925465083946514,0.06874607507229216,-684.0921930443793,50
1117,887,65,194,547,hotel_market,1117,0.07328072153325817,2.8957268177290725e-05,1.597818061447147e-05,-0.01062117847233128,9.420985304957846,82
1118,3091,212,906,1895,hotel_market,1118,0.06858621805241022,0.00013523342767332678,5.568044676362042e-05,-0.015315681953179228,47.34077291727699,50
1119,3491,436,808,2285,hotel_market,1119,0.12489258092237181,0.00012060552931572632,6.288593971264927e-05,0.04099068091678236,-143.0984670804872,50
1120,4241,421,1260,2673,hotel_market,1120,0.09926904032067908,0.0001880729788834346,7.639623899207836e-05,0.015367140315089636,-65.17204207629514,50
1121,3371,450,865,2217,hotel_market,1121,0.13349154553544942,0.00012911359264616742,6.072429182794061e-05,0.04958964552985998,-167.166695081158,50
1122,6505,767,912,4448,hotel_market,1122,0.11790930053804766,0.00013612901328705743,0.00011717932908358163,0.03400740053245821,-221.21814046364065,50
1123,552,81,156,388,hotel_market,1123,0.14673913043478262,2.3285225956996666e-05,9.94358026965981e-06,0.06283723042919317,-34.68615119691463,50
1124,2434,312,745,1576,hotel_market,1124,0.12818405916187345,0.00011120188037155458,4.384542459484053e-05,0.044282159156284,-107.78277538639526,50
1125,2173,364,590,1491,hotel_market,1125,0.1675103543488265,8.806591868351303e-05,3.914384044559921e-05,0.08360845434323705,-181.6811712878541,50
1126,2077,288,541,1347,hotel_market,1126,0.1386615310544054,8.07519695047128e-05,3.741452213783229e-05,0.054759631048815954,-113.73575368839073,50
1127,1104,157,365,746,hotel_market,1127,0.14221014492753623,5.448145816861399e-05,1.988716053931962e-05,0.05830824492194678,-64.37230239382924,50
1128,711,46,208,469,hotel_market,1128,0.06469760900140648,3.104696794266222e-05,1.2807763716898776e-05,-0.019204291004182972,13.654250903974093,63
1129,1602,53,291,811,hotel_market,1129,0.033083645443196,4.3435902265936084e-05,2.8857999260860535e-05,-0.050818254562393445,81.4108438089543,104
1130,1266,81,215,720,hotel_market,1130,0.06398104265402843,3.209181782534797e-05,2.2805385183676302e-05,-0.019920857351561017,25.219805407076247,104
1131,4030,488,923,2721,hotel_market,1131,0.12109181141439206,0.0001377709202455636,7.259534146146563e-05,0.03718991140880261,-149.8753429774745,198
1132,259,26,56,160,hotel_market,1132,0.10038610038610038,8.358799061485982e-06,4.665556684496178e-06,0.016484200380510933,-4.269407898552331,99
1133,1995,288,547,1353,hotel_market,1133,0.1443609022556391,8.164755511844344e-05,3.593739608328138e-05,0.06045900225004966,-120.61570948884906,50
1134,2311,327,622,1559,hotel_market,1134,0.14149718736477715,9.284237529007644e-05,4.1629735513014166e-05,0.0575952873591877,-133.1027090870828,50
1135,1860,94,465,1137,hotel_market,1135,0.05053763440860215,6.940788506412467e-05,3.350554221298414e-05,-0.0333642655969873,62.057534010396374,151
1136,1800,286,431,1173,hotel_market,1136,0.15888888888888889,6.433289991965104e-05,3.2424718270629816e-05,0.07498698888329944,-134.97657998993898,198
1137,592,46,223,377,hotel_market,1137,0.0777027027027027,3.3285931976988825e-05,1.0664129564562693e-05,-0.006199197302886747,3.6699248033089544,198
1138,1265,159,413,810,hotel_market,1138,0.12569169960474308,6.164614307845913e-05,2.278737145130373e-05,0.04178979959915363,-52.86409649292934,50
1139,2274,265,780,1459,hotel_market,1139,0.11653474054529464,0.00011642612978498332,4.0963227415228996e-05,0.032632840539705193,-74.20707938728961,50
1140,955,96,332,609,hotel_market,1140,0.10052356020942409,4.955573729309547e-05,1.7203114415806373e-05,0.01662166020383464,-15.873685494662082,50
1141,3641,404,1124,2321,hotel_market,1141,0.11095852787695688,0.00016777303830554008,6.558799956853509e-05,0.027056627871367436,-98.51318207964884,50
1142,1807,218,661,1191,hotel_market,1142,0.12064194798007748,9.866368177932561e-05,3.255081439723782e-05,0.03674004797448803,-66.38926668989987,50
1143,3279,370,1134,2185,hotel_market,1143,0.1128392802683745,0.00016926568099509114,5.906702844966397e-05,0.028937380262785056,-94.8856698816722,50
1144,7086,833,1286,4622,hotel_market,1144,0.11755574372001129,0.0001919538498762674,0.00012764530759204603,0.033653843714421844,-238.47113656039318,50
1145,3065,415,726,1990,hotel_market,1145,0.13539967373572595,0.00010836585926140756,5.521208972193354e-05,0.051497773730136504,-157.8406764828684,50
1146,1133,98,461,748,hotel_market,1146,0.08649602824360106,6.881082798830425e-05,2.040955877812421e-05,0.0025941282380116115,-2.9391472936671557,63
1147,1990,256,600,1303,hotel_market,1147,0.12864321608040202,8.95585613730641e-05,3.5847327421418514e-05,0.044741316074812576,-89.03521898887702,50
1148,4291,508,1161,2747,hotel_market,1148,0.11838732230249359,0.00017329581625687902,7.729692561070696e-05,0.03448542229690414,-147.97694707601568,50
1149,4469,485,1391,2848,hotel_market,1149,0.10852539718057731,0.0002076265981165536,8.050336997302479e-05,0.024623497174987866,-110.04240887502077,50
1150,14039,492,1610,7809,hotel_market,1150,0.03504523114181922,0.000240315473017722,0.00025289478877853997,-0.04885666886377023,685.8987741784703,162
1151,2405,229,376,1489,hotel_market,1151,0.09521829521829522,5.612336512712017e-05,4.3323026356035943e-05,0.011316395212705777,-27.215930486557394,99
1152,72,8,22,48,hotel_market,1152,0.1111111111111111,3.2838139170123504e-06,1.2969887308251924e-06,0.027209211105521658,-1.9590631995975594,99
1153,5380,471,921,3484,hotel_market,1153,0.08754646840148698,0.0001374723917076534,9.6913880164438e-05,0.0036445683958975378,-19.607777969928755,204
1154,3461,494,994,2229,hotel_market,1154,0.14273331407107773,0.0001483686833413762,6.23455277414721e-05,0.05883141406548828,-203.61552408065495,50
1155,4175,529,1196,2676,hotel_market,1155,0.1267065868263473,0.00017852006567030778,7.520733265548859e-05,0.04280468682075786,-178.70956747666406,50
1156,1882,109,504,1193,hotel_market,1156,0.05791710945802338,7.522919155337384e-05,3.390184432518073e-05,-0.02598479054756607,48.90337581051934,63
1157,1507,218,404,1023,hotel_market,1157,0.14465826144658261,6.030276465786316e-05,2.7146694685466182e-05,0.06075636144099317,-91.5598366915767,50
1158,4774,791,852,3371,hotel_market,1158,0.1656891495601173,0.000127173157149751,8.59975583466593e-05,0.08178724955452785,-390.45232937331593,50
1159,1965,161,517,1224,hotel_market,1159,0.08193384223918575,7.716962704979023e-05,3.539698411210421e-05,-0.0019680577664036997,3.86723351098327,144
1160,504,60,153,330,hotel_market,1160,0.11904761904761904,2.2837433150131345e-05,9.078921115776347e-06,0.035145719042029594,-17.713442397182916,63
1161,305,63,80,245,hotel_market,1161,0.20655737704918034,1.1941141516408546e-05,5.494188373634496e-06,0.1226554770435909,-37.40992049829522,63
1162,1022,62,303,623,hotel_market,1162,0.060665362035225046,4.522707349339737e-05,1.8410034484768704e-05,-0.0232365379703644,23.74774180571242,63
1163,581,65,153,405,hotel_market,1163,0.11187607573149742,2.2837433150131345e-05,1.0465978508464401e-05,0.027974175725907977,-16.252996096752533,63
1164,2297,276,560,1489,hotel_market,1164,0.12015672616456247,8.358799061485982e-05,4.137754325979816e-05,0.03625482615897302,-83.27733568716103,198
1165,2846,314,638,1887,hotel_market,1165,0.11033028812368235,9.523060359335816e-05,5.126708233234025e-05,0.026428388118092908,-75.21519258409242,198
1166,228,20,73,166,hotel_market,1166,0.08771929824561403,1.0896291633722798e-05,4.107130980946443e-06,0.003817398240024583,-0.870366798725605,5
1167,7348,833,2059,4821,hotel_market,1167,0.11336418072945019,0.00030733512977856495,0.0001323649054736599,0.029462280723860743,-216.48883875892875,198
1168,5319,684,1693,3449,hotel_market,1168,0.12859560067681894,0.00025270440734099587,9.58150424897111e-05,0.04469370067122949,-237.72579387026965,50
1169,2221,290,698,1427,hotel_market,1169,0.1305718144979739,0.00010418645973066457,4.0008499599482675e-05,0.046669914492384446,-103.65388008758585,50
1170,5293,632,1431,3441,hotel_market,1170,0.11940298507462686,0.00021359716887475787,9.534668544802422e-05,0.035501085069037416,-187.90724327041505,50
1171,3099,380,983,2020,hotel_market,1171,0.12262020006453694,0.00014672677638287,5.5824556622601e-05,0.0387183000589475,-119.9880118826783,50
1172,2231,352,515,1499,hotel_market,1172,0.15777678171223666,7.687109851188001e-05,4.01886369232084e-05,0.07387488170664722,-164.81486108752995,50
1173,657,127,135,481,hotel_market,1173,0.1933028919330289,2.0150676308939422e-05,1.1835022168779881e-05,0.10940099192743946,-71.87645169632772,50
1174,3834,507,980,2533,hotel_market,1174,0.1322378716744914,0.0001462789835760047,6.906464991644151e-05,0.04833597166890194,-185.32011537857002,50
1175,643,86,176,422,hotel_market,1175,0.13374805598755832,2.6270511336098803e-05,1.1582829915563872e-05,0.04984615598196887,-32.05107829640598,50
1176,1753,282,509,1216,hotel_market,1176,0.16086708499714775,7.597551289814937e-05,3.1578072849118924e-05,0.0769651849915583,-134.9199692902017,198
1177,11419,1627,2534,7670,hotel_market,1177,0.14248182853139504,0.0003782356575322407,0.000205698809962401,0.0585799285258056,-668.9242038361741,198
1178,1563,46,210,825,hotel_market,1178,0.02943058221369162,3.134549648057243e-05,2.8155463698330222e-05,-0.05447131779189783,85.1386697087363,104
1179,41048,2739,6859,25397,hotel_market,1179,0.06672675891639057,0.0010238036207630777,0.0007394276864293403,-0.017175141089198875,705.0051914294354,50
1180,6751,833,1533,4325,hotel_market,1180,0.12338912753666123,0.00022882212430817877,0.00012161070724723437,0.039487227531071784,-266.5782730622656,50
1181,6360,762,1458,4090,hotel_market,1181,0.11981132075471698,0.00021762730413654575,0.00011456733788955867,0.035909420749127535,-228.38391596445112,50
1182,2642,296,626,1709,hotel_market,1182,0.11203633610900833,9.343943236589688e-05,4.7592280928335534e-05,0.028134436103418883,-74.3311801852327,198
1183,113,13,29,78,hotel_market,1183,0.11504424778761062,4.328663799698098e-06,2.0355517581006493e-06,0.03114234778202117,-3.5190852993683923,21
1184,1339,217,367,857,hotel_market,1184,0.16206123973114264,5.4779986706524204e-05,2.4120387646874066e-05,0.0781593397255532,-104.65535589251573,50
1185,5569,668,1606,3623,hotel_market,1185,0.11994972167355,0.00023971841594190157,0.00010031847558285413,0.036047821667960556,-200.75031886887234,50
1186,331,52,107,227,hotel_market,1186,0.15709969788519637,1.597127677819643e-05,5.962545415321371e-06,0.07319779787960692,-24.228471098149893,50
1187,2944,245,1314,1908,hotel_market,1187,0.08322010869565218,0.00019613324940701037,5.303242810485232e-05,-0.0006817913099372713,2.007193616455327,50
1188,502,41,209,350,hotel_market,1188,0.08167330677290836,3.119623221161733e-05,9.042893651031204e-06,-0.0022285932326810837,1.118753802805904,120
1189,3592,220,826,2087,hotel_market,1189,0.061247216035634745,0.00012329228615691825,6.470532668227905e-05,-0.022654683969954702,81.37562482007729,151
1190,4533,334,1074,2842,hotel_market,1190,0.07368188837414516,0.00016030982485778472,8.165624884486941e-05,-0.010220011631444287,46.32731272533695,198
1191,9337,1291,2770,6183,hotel_market,1191,0.13826710934989825,0.0004134620250056459,0.00016819421916270587,0.0543652093443088,-507.6079596478113,50
1192,2105,105,502,1318,hotel_market,1192,0.0498812351543943,7.493066301546363e-05,3.791890664426431e-05,-0.03402066485119515,71.61349951176578,151
1193,24884,1608,3508,15194,hotel_market,1193,0.06461983603922199,0.0005236190554945148,0.0004482537163590846,-0.01928206396636746,479.81487973908787,63
1194,4203,122,592,2380,hotel_market,1194,0.029026885557934808,8.836444722142325e-05,7.571171716192061e-05,-0.054875014447654635,230.63968572349242,162
1195,24400,1491,2587,15431,hotel_market,1195,0.06110655737704918,0.0003861466637868614,0.0004395350698907597,-0.022795342628540265,556.2063601363825,141
1196,12881,359,1632,7011,hotel_market,1196,0.027870506948218306,0.00024359928693473435,0.00023203488669110145,-0.05603139305737114,721.7403739719977,63
1197,3227,132,1205,1917,hotel_market,1197,0.040904865199876045,0.00017986344409090372,5.813031436629022e-05,-0.0429970348057134,138.75143131803716,151
1198,6496,451,851,3995,hotel_market,1198,0.06942733990147783,0.00012702389288079592,0.00011701720549222848,-0.01447456010411162,94.02674243630908,99
1199,51,1,12,30,hotel_market,1199,0.0196078431372549,1.7911712274612819e-06,9.18700351001178e-07,-0.06429405686833455,3.278996900285062,99
1200,3155,280,1178,2088,hotel_market,1200,0.08874801901743265,0.00017583330882911584,5.6833325635465034e-05,0.004846119011843203,-15.289505482365305,198
1201,1452,105,407,994,hotel_market,1201,0.07231404958677685,6.075055746472848e-05,2.6155939404974717e-05,-0.011587850418812592,16.825558808115883,63
1202,364,34,174,278,hotel_market,1202,0.09340659340659341,2.5971982798188588e-05,6.556998583616251e-06,0.00950469340100396,-3.459708397965442,63
1203,12850,1428,2375,8338,hotel_market,1203,0.1111284046692607,0.0003545026387683787,0.00023147646098755172,0.027226504663671255,-349.8605849281756,50
1204,1836,127,404,1176,hotel_market,1204,0.06917211328976035,6.030276465786316e-05,3.307321263604241e-05,-0.014729786715829099,27.043888410262227,105
1205,2639,126,512,1656,hotel_market,1205,0.04774535809018567,7.64233057050147e-05,4.753823973121782e-05,-0.036156541915403774,95.41711411475056,78
1206,494,45,118,311,hotel_market,1206,0.09109311740890688,1.7613183736702606e-05,8.898783792050626e-06,0.007191217403317435,-3.5524613972388126,99
1207,881,76,228,536,hotel_market,1207,0.08626560726447219,3.403225332176436e-05,1.5870098220236037e-05,0.0023637072588827412,-2.082426095075695,99
1208,2814,270,631,1848,hotel_market,1208,0.09594882729211088,9.418575371067241e-05,5.069064289641794e-05,0.01204692728652143,-33.9000533842713,99
1209,845,55,148,499,hotel_market,1209,0.0650887573964497,2.2091111805355812e-05,1.522160385482344e-05,-0.018813142609139744,15.897105504723083,99
1210,71,2,25,35,hotel_market,1210,0.028169014084507043,3.731606723877671e-06,1.2789749984526204e-06,-0.0557328859210824,3.9570349003968506,99
1211,165,15,57,121,hotel_market,1211,0.09090909090909091,8.50806333044109e-06,2.9722658414743994e-06,0.0070071909035014646,-1.1561864990777417,99
1212,315,19,67,189,hotel_market,1212,0.06031746031746032,1.0000706019992158e-05,5.674325697360217e-06,-0.02358443968812913,7.429098501760675,99
1213,46,5,17,37,hotel_market,1213,0.10869565217391304,2.537492572236816e-06,8.286316891383175e-07,0.024793752168323593,-1.1405125997428853,99
1214,297,12,83,176,hotel_market,1214,0.04040404040404041,1.2388934323273867e-05,5.350078514653919e-06,-0.04349785960154904,12.918864301660065,99
1215,1211,99,331,803,hotel_market,1215,0.08175061932287365,4.940647302414036e-05,2.1814629903184834e-05,-0.002151280682715792,2.6052009067688244,133
1216,1425,113,318,917,hotel_market,1216,0.07929824561403509,4.746603752772397e-05,2.5669568630915267e-05,-0.004603654391554357,6.560207507964959,99
1217,189,12,58,111,hotel_market,1217,0.06349206349206349,8.657327599396195e-06,3.4045954184161304e-06,-0.02040983651352596,3.8574591010564063,99
1218,7,0,2,1,hotel_market,1218,0.0,2.9852853791021366e-07,1.2609612660800483e-07,-0.08390190000558945,0.5873133000391262,99
1219,28,0,14,16,hotel_market,1219,0.0,2.0896997653714955e-06,5.043845064320193e-07,-0.08390190000558945,2.3492532001565047,99
1220,1450,105,395,923,hotel_market,1220,0.07241379310344828,5.8959386237267195e-05,2.611991194022957e-05,-0.011488106902141165,16.65775500810469,99
1221,402,10,161,253,hotel_market,1221,0.024875621890547265,2.4031547301772198e-05,7.241520413773992e-06,-0.059026278115042186,23.72856380224696,99
1222,457,26,90,268,hotel_market,1222,0.05689277899343545,1.3433784205959615e-05,8.232275694265459e-06,-0.027009121012153997,12.343168302554377,133
1223,177,8,57,97,hotel_market,1223,0.04519774011299435,8.50806333044109e-06,3.188430629945265e-06,-0.0387041598925951,6.850636300989332,130
1224,268,7,170,199,hotel_market,1224,0.026119402985074626,2.537492572236816e-05,4.827680275849328e-06,-0.05778249702051482,15.485709201497972,99
1225,3390,357,603,2217,hotel_market,1225,0.10530973451327434,9.000635417992942e-05,6.106655274301947e-05,0.021407834507684895,-72.5725589810518,99
1226,9571,808,1645,5802,hotel_market,1226,0.08442169052345627,0.00024553972243115073,0.00017240943253788775,0.000519790517866825,-4.974915046503382,144
1227,1738,152,412,1087,hotel_market,1227,0.08745684695051784,6.149687880950402e-05,3.130786686353034e-05,0.003554946944928389,-6.178497790285539,17
1228,4449,582,913,2982,hotel_market,1228,0.13081591368846932,0.00013627827755601253,8.014309532557336e-05,0.04691401368287987,-208.72044687513252,198
1229,7309,250,1256,3679,hotel_market,1229,0.03420440552743193,0.00018747592180761417,0.00013166236991112961,-0.049697494478157515,363.2389871408533,42
1230,849604,51704,91289,527346,hotel_market,1230,0.0608565873042029,0.013626185848642747,0.015304539078666761,-0.023045312701386544,19579.389852348813,50
1231,6432,169,898,3307,hotel_market,1231,0.026274875621890546,0.00013403931352168593,0.00011586432662038387,-0.057627024383698905,370.65702083595136,99
1232,931,86,180,587,hotel_market,1232,0.09237379162191192,2.686756841191923e-05,1.677078483886464e-05,0.008471891616322474,-7.887331094796224,151
1233,1964,329,425,1394,hotel_market,1233,0.1675152749490835,6.34373143059204e-05,3.537897037973164e-05,0.08361337494349405,-164.21666838902232,198
1234,3069,524,637,2111,hotel_market,1234,0.17073965461062235,9.508133932440306e-05,5.528414465142383e-05,0.0868377546050329,-266.505068882846,198
1235,88225,5140,12319,52892,hotel_market,1235,0.05826013034854066,0.001838786529257961,0.001589261538570175,-0.025641769657048785,2262.2451279931292,50
1236,15731,1368,3982,9717,hotel_market,1236,0.0869620494564872,0.0005943703189792354,0.000283374023952932,0.003060149450897748,-48.13921101207247,151
1237,501,44,116,328,hotel_market,1237,0.08782435129740519,1.731465519879239e-05,9.02487991865863e-06,0.003922451291815746,-1.9651480971996886,99
1238,2439,210,303,1496,hotel_market,1238,0.08610086100861009,4.522707349339737e-05,4.39354932567034e-05,0.0021989610030206386,-5.363265886367337,99
1239,27561,2199,3097,17736,hotel_market,1239,0.07978665505605748,0.0004622714409539659,0.0004964764779204602,-0.004115244949531971,113.42026605405066,99
1240,70785,3168,6396,39054,hotel_market,1240,0.044755244755244755,0.0009546942642368633,0.0012751020459925175,-0.03914665525034469,2770.995991895649,141
1241,144671,13783,19707,95119,hotel_market,1241,0.09527133979857746,0.0029415509482982904,0.0026060646760723808,0.011369439792988018,-1644.8282242913695,50
1242,391999,17604,33054,223419,hotel_market,1242,0.04490827782723936,0.004933781146042101,0.007061365076315898,-0.03899362217835009,15285.460900291057,168
1243,7956,441,1157,4884,hotel_market,1243,0.05542986425339366,0.00017269875918105861,0.00014331725475618377,-0.028472035752195785,226.52351644446966,105
1244,4119,154,998,2450,hotel_market,1244,0.03738771546491867,0.0001489657404171966,7.419856364262455e-05,-0.04651418454067078,191.59192612302294,204
1245,924,58,261,561,hotel_market,1245,0.06277056277056277,3.895797419728288e-05,1.6644688712256636e-05,-0.02113133723502668,19.525355605164652,204
1246,983,91,254,644,hotel_market,1246,0.09257375381485249,3.791312431459714e-05,1.770749892223839e-05,0.008671853809263039,-8.524432294505567,72
1247,418,20,137,261,hotel_market,1247,0.04784688995215311,2.0449204846849637e-05,7.529740131735145e-06,-0.03605501005343634,15.070994202336388,63
1248,3290,312,678,2198,hotel_market,1248,0.09483282674772037,0.00010120117435156243,5.926517950576227e-05,0.01093092674213092,-35.96274898161072,63
1249,7563,803,1717,4858,hotel_market,1249,0.10617479836043899,0.00025628674979591843,0.00013623785793376292,0.022272898354849538,-168.44993025772706,50
1250,7569,762,1989,4783,hotel_market,1250,0.10067380103051922,0.0002968866309517075,0.00013634594032799837,0.016771901024929772,-126.94651885769345,50
1251,418,40,156,278,hotel_market,1251,0.09569377990430622,2.3285225956996666e-05,7.529740131735145e-06,0.011791879898716773,-4.929005797663611,63
1252,297,9,156,198,hotel_market,1252,0.030303030303030304,2.3285225956996666e-05,5.350078514653919e-06,-0.05359886970255914,15.918864301660065,63
1253,676,60,247,446,hotel_market,1253,0.08875739644970414,3.6868274431911386e-05,1.2177283083858752e-05,0.00485549644411469,-3.2823155962215305,50
1254,607,58,145,397,hotel_market,1254,0.09555189456342669,2.164331899849049e-05,1.0934335550151276e-05,0.011649994557837245,-7.071546696607208,63
1255,838,68,295,564,hotel_market,1255,0.081145584725537,4.4032959341756515e-05,1.5095507728215435e-05,-0.0027563152800524487,2.309792204683952,198
1256,11793,482,1875,7046,hotel_market,1256,0.04087170355295514,0.0002798705042908253,0.00021243594586974298,-0.043030196452634305,507.45510676591636,63
1257,4703,355,677,3110,hotel_market,1257,0.0754837337869445,0.00010105191008260733,8.471858334820666e-05,-0.00841816621864494,39.590635726287154,99
1258,189863,9980,20055,114420,hotel_market,1258,0.05256421735672564,0.0029934949138946676,0.00342014126945366,-0.03133768264886381,5949.86644076123,63
1259,2814,447,386,1878,hotel_market,1259,0.15884861407249468,5.761600781667124e-05,5.069064289641794e-05,0.07494671406690523,-210.9000533842713,8
1260,581,43,118,319,hotel_market,1260,0.07401032702237521,1.7613183736702606e-05,1.0465978508464401e-05,-0.009891572983214234,5.74700390324747,130
1261,5582,697,1171,3624,hotel_market,1261,0.1248656395557148,0.0001747884589464301,0.00010055265410369757,0.04096373955012535,-228.65959416879969,50
1262,3561,387,1362,2341,hotel_market,1262,0.10867733782645324,0.0002032979343168555,6.414690097872932e-05,0.02477543782086379,-88.22533408009596,50
1263,9656,990,2753,6229,hotel_market,1263,0.10252692626346313,0.0004109245324334091,0.00017394059978955638,0.018625026257873684,-179.84325354602828,50
1264,2761,429,729,1788,hotel_market,1264,0.1553784860557769,0.00010881365206827287,4.973591508067162e-05,0.07147658605018745,-197.34685408456752,50
1265,5925,684,1772,3668,hotel_market,1265,0.11544303797468354,0.0002644962845884493,0.0001067313643074898,0.031541137969094094,-186.8812424668825,50
1266,2777,428,710,1921,hotel_market,1266,0.1541231544832553,0.00010597763095812585,5.0024134798632774e-05,0.07022125447766586,-195.0044236844781,50
1267,2584,364,789,1724,hotel_market,1267,0.14086687306501547,0.0001177695082055793,4.6547484450726354e-05,0.05696497305942602,-147.19749038555685,50
1268,1606,262,402,1051,hotel_market,1268,0.16313823163138233,6.0004236119952946e-05,2.893005419035082e-05,0.07923633162579288,-127.25354859102337,50
1269,2955,376,801,1973,hotel_market,1269,0.1272419627749577,0.00011956067943304058,5.3230579160950606e-05,0.04334006276936825,-128.06988548348318,50
1270,3243,488,720,2185,hotel_market,1270,0.15047795251310514,0.00010747027364767692,5.841853408425138e-05,0.06657605250751569,-215.90613828187338,50
1271,5052,687,1082,3316,hotel_market,1271,0.13598574821852732,0.0001615039390094256,9.100537594623434e-05,0.05208384821293788,-263.12760117176214,50
1272,763,64,166,511,hotel_market,1272,0.08387942332896461,2.4777868646547734e-05,1.3744477800272526e-05,-2.2476676624832992e-05,0.017149704264747573,63
1273,622,22,125,397,hotel_market,1273,0.03536977491961415,1.8658033619388354e-05,1.1204541535739858e-05,-0.0485321250859753,30.186981803476638,104
1274,1883,185,349,1226,hotel_market,1274,0.09824747742963356,5.2093229865332285e-05,3.39198580575533e-05,0.014345577424044118,-27.01272228947507,208
1275,370,7,137,238,hotel_market,1275,0.01891891891891892,2.0449204846849637e-05,6.665080977851684e-06,-0.06498298108667053,24.043703002068096,99
1276,340,18,78,195,hotel_market,1276,0.052941176470588235,1.1642612978498333e-05,6.12466900667452e-06,-0.030960723535001212,10.526646001900412,104
1277,11984,623,2058,7694,hotel_market,1277,0.051985981308411214,0.00030718586550960986,0.00021587656875290427,-0.03191591869717823,382.48036966698396,198
1278,750,55,221,447,hotel_market,1278,0.07333333333333333,3.298740343907861e-05,1.3510299279429089e-05,-0.010568566672256113,7.926425004192085,104
1279,1842,194,667,1147,hotel_market,1279,0.10532030401737243,9.955926739305625e-05,3.318129503027784e-05,0.02141840401178298,-39.452700189704245,50
1280,5315,215,846,3392,hotel_market,1280,0.04045155221072436,0.00012627757153602039,9.574298756022081e-05,-0.043450347794865084,230.93859852970792,104
1281,12324,864,1295,7667,hotel_market,1281,0.07010710808179163,0.00019329722829686334,0.00022200123775957878,-0.013794791923797817,170.0070156688843,127
1282,2387,296,577,1604,hotel_market,1282,0.12400502723083369,8.612548318709664e-05,4.299877917332965e-05,0.04010312722524424,-95.72616468665801,50
1283,718,84,272,469,hotel_market,1283,0.116991643454039,4.0599881155789056e-05,1.293385984350678e-05,0.033089743448449546,-23.758435795986774,50
1284,3667,480,964,2410,hotel_market,1284,0.1308971911644396,0.00014389075527272298,6.605635661022196e-05,0.04699529115885015,-172.3317326795035,50
1285,1545,104,314,986,hotel_market,1285,0.06731391585760518,4.686898045190354e-05,2.7831216515623923e-05,-0.016587984147984264,25.628435508635686,54
1286,7118,648,2412,4626,hotel_market,1286,0.09103680809216072,0.0003600254167197177,0.00012822174702796832,0.007134908086571273,-50.78627576021432,50
1287,1748,266,300,1186,hotel_market,1287,0.15217391304347827,4.477928068653205e-05,3.1488004187256066e-05,0.06827201303788882,-119.33947879022966,50
1288,323,19,109,216,hotel_market,1288,0.058823529411764705,1.6269805316106643e-05,5.818435556340794e-06,-0.025078370593824742,8.100313701805392,63
1289,298,35,108,214,hotel_market,1289,0.1174496644295302,1.6120541047151537e-05,5.368092247026491e-06,0.03354776442394075,-9.997233798334344,162
1290,4389,529,1337,2789,hotel_market,1290,0.12052859421280473,0.00019956632759297784,7.906227138321902e-05,0.03662669420721529,-160.7545608754679,50
1291,3871,318,987,2286,hotel_market,1291,0.08214931542237149,0.00014732383345869045,6.973115801422666e-05,-0.0017525845832179615,6.784254921636729,50
1292,868,112,255,561,hotel_market,1292,0.12903225806451613,3.806238858355224e-05,1.56359196993926e-05,0.04513035805892668,-39.17315079514836,50
1293,1864,127,426,1153,hotel_market,1293,0.06813304721030043,6.35865785748755e-05,3.3577597142474425e-05,-0.015768852795289015,29.393141610418724,82
1294,3327,407,881,2167,hotel_market,1294,0.12233243162007815,0.00013150182094944911,5.9931687603547437e-05,0.0384305316144887,-127.8583786814039,50
1295,6131,440,1865,3831,hotel_market,1295,0.0717664328820747,0.0002783778616012742,0.00011044219317623965,-0.012135467123514751,74.40254893426894,50
1296,4222,403,1265,2585,hotel_market,1296,0.09545239223117007,0.00018881930022821014,7.605397807699948e-05,0.01155049222558062,-48.766178176401375,50
1297,2193,273,643,1430,hotel_market,1297,0.12448700410396717,9.59769249381337e-05,3.9504115093050657e-05,0.04058510409837772,-89.00313328774234,50
1298,3016,412,591,1999,hotel_market,1298,0.13660477453580902,8.821518295246814e-05,5.432941683567751e-05,0.05270287453021957,-158.95186958314224,50
1299,2606,166,832,1457,hotel_market,1299,0.0636991557943208,0.00012418787177064888,4.694378656292294e-05,-0.02020274421126865,52.6483514145661,50
1300,5659,622,1473,3551,hotel_market,1300,0.10991341226365083,0.00021986626817087237,0.00010193971149638561,0.02601151225806138,-147.19914786836935,50
1301,3339,435,924,2286,hotel_market,1301,0.1302785265049416,0.00013792018451451872,6.01478523920183e-05,0.04637662649935215,-154.85155588133682,50
1302,1857,173,317,1209,hotel_market,1302,0.09316101238556812,4.7316773258768864e-05,3.3451501015866424e-05,0.009259112379978673,-17.194171689620397,63
